state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
Texas,,,,,,,,11/02/2020,CDI HS - Laredo Norton Admin,Webb,South Texas WDA,19.0,12/31/2020,11/05/2020,Laredo
Texas,,,,,,,,11/02/2020,CDI HS - Mathis Center,San Patricio,Coastal Bend WDA,15.0,12/31/2020,11/05/2020,Mathis
Texas,,,,,,,,11/02/2020,CDI HS - Pearsall Center,Frio,Alamo WDA,10.0,12/31/2020,11/05/2020,Pearsall
Texas,,,,,,,,11/02/2020,CDI HS - Plainview Center,Hale,South Plains WDA,5.0,12/31/2020,11/05/2020,Plainview
Texas,,,,,,,,11/02/2020,CDI HS - Rio Grande City Center,Starr,Lower Rio Grande Valley WDA,25.0,12/31/2020,11/05/2020,Rio Grande City
Texas,,,,,,,,11/02/2020,CDI HS - Roma Center,Starr,Lower Rio Grande Valley WDA,23.0,12/31/2020,11/05/2020,Roma
Texas,,,,,,,,11/02/2020,CDI HS - Uvalde Center,Uvalde,Middle Rio Grande WDA,12.0,12/31/2020,11/05/2020,Uvalde
Texas,,,,,,,,11/02/2020,CDI HS - Lubbock Center,Lubbock,South Plains WDA,14.0,12/31/2020,11/05/2020,Lubbock
Texas,,,,,,,,10/29/2020,Alorica-Austin,Travis,Capital Area WDA,712.0,12/31/2020,10/29/2020,Austin
Texas,,,,,,,,10/28/2020,Cheddar's Scratch Kitchen - McAllen,Hidalgo,Lower Rio Grande Valley WDA,52.0,12/30/2020,10/28/2020,McAllen
Texas,,,,,,,,10/27/2020,Regal Cinema-Tomball,Harris,Gulf Coast WDA,51.0,10/08/2020,10/27/2020,Tomball
Texas,,,,,,,,10/27/2020,Regal Cinema-Houston,Harris,Gulf Coast WDA,49.0,10/08/2020,10/27/2020,Houston
Texas,,,,,,,,10/27/2020,VillaSport - Katy,Fort Bend,Gulf Coast WDA,43.0,12/21/2020,10/27/2020,Katy
Texas,,,,,,,,10/27/2020,VillaSport - Cypress,Harris,Gulf Coast WDA,47.0,12/21/2020,10/27/2020,Cypress
Texas,,,,,,,,10/27/2020,VillaSport,Montgomery,Gulf Coast WDA,48.0,12/21/2020,10/27/2020,The Woodlands
Texas,,,,,,,,10/23/2020,Grand Hyatt Dallas-Ft Worth,Tarrant,Tarrant County WDA,75.0,03/22/2020,10/26/2020,DFW Airport
Texas,,,,,,,,10/22/2020,"Remedy Applications, Inc.",Travis,Capital Area WDA,82.0,10/22/2020,10/26/2020,Austin
Texas,,,,,,,,10/20/2020,Transform SR LLC - Round Rock,Williamson,Rural Capital WDA,170.0,12/12/2020,10/20/2020,Round Rock
Texas,,,,,,,,10/20/2020,Methodist Southlake Hospital,Denton,Tarrant County WDA,153.0,12/19/2020,10/20/2020,Southlake
Texas,,,,,,,,10/16/2020,Aramark-Whataburger Field,Nueces,Coastal Bend WDA,86.0,10/16/2020,10/21/2020,Corpus Ch
Texas,,,,,,,,10/16/2020,Aramark-Minute Maid Park,Harris,Gulf Coast WDA,751.0,10/16/2020,10/21/2020,Houston
Texas,,,,,,,,10/16/2020,Aramark-Cynthia Woods Mitchell Pavillion,Montgomery,Gulf Coast WDA,75.0,10/16/2020,10/21/2020,The Woodlands
Texas,,,,,,,,10/16/2020,Hyatt Regency Hotel,Dallas,Dallas County WDA,101.0,03/18/2020,10/19/2020,Dallas
Texas,,,,,,,,10/16/2020,Aramark - AT&T Center,Bexar,Alamo WDA,287.0,10/16/2020,10/19/2020,San Antonio
Texas,,,,,,,,10/15/2020,Transocean Offshore Deepwater Drilling-Deepwater Asgard,Harris,Gulf Coast WDA,100.0,12/01/2020,10/21/2020,Houston
Texas,,,,,,,,10/13/2020,Wyndham - Riverside Suites Sales,Bexar,Alamo WDA,3.0,09/18/2020,10/14/2020,San Antonio
Texas,,,,,,,,10/13/2020,Turner Industries,Lamar,North East Texas WDA,190.0,12/11/2020,10/13/2020,Paris
Texas,,,,,,,,10/05/2020,"Securitas Critical Infrastructure Services, Inc.",Somervell,North Central Texas WDA,142.0,12/07/2020,10/05/2020,Glen Rose
Texas,,,,,,,,09/29/2020,The Expo Group Inc.,Dallas,Dallas County WDA,114.0,03/11/2020,09/29/2020,Irving
Texas,,,,,,,,09/18/2020,Freeman Company-Davis St.,Dallas,Dallas County WDA,33.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Audio Visual -San Antonio,Bexar,Alamo WDA,1.0,06/30/2020,09/21/2020,San Antonio
Texas,,,,,,,,09/18/2020,Freeman Company -San Antonio,Bexar,Alamo WDA,15.0,06/30/2020,09/21/2020,San Antonio
Texas,,,,,,,,09/18/2020,"Freeman Corporate, LLC",Dallas,Dallas County WDA,28.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Digi Ventures,Dallas,Dallas County WDA,3.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Digi Ventures-Davis St.,Dallas,Dallas County WDA,2.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,"Freeman Expositions, LLC",Dallas,Dallas County WDA,21.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Expositions-Davis St.,Dallas,Dallas County WDA,20.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Audio Visual,Dallas,Dallas County WDA,57.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Company,Dallas,Dallas County WDA,83.0,09/23/2020,09/21/2020,Dallas
Texas,,,,,,,,09/18/2020,Freeman Expositions,Bexar,Alamo WDA,34.0,06/30/2020,09/21/2020,San Antonio
Texas,,,,,,,,09/17/2020,Sur La Table Store 17,Harris,Gulf Coast WDA,10.0,09/01/2020,09/17/2020,Houston
Texas,,,,,,,,09/17/2020,P.F. Chang's -McAllen,Hidalgo,Lower Rio Grande Valley WDA,75.0,03/01/2020,09/21/2020,McAllen
Texas,,,,,,,,09/17/2020,P.F. Chang's -Waco,McLennan,Heart of Texas WDA,75.0,03/01/2020,09/21/2020,Waco
Texas,,,,,,,,09/17/2020,"P.F. Chang's -Colony,TX",Denton,North Central Texas WDA,75.0,03/01/2020,09/21/2020,The Colony
Texas,,,,,,,,09/17/2020,"P.F. Chang's -Allen,TX",Collin,North Central Texas WDA,75.0,03/01/2020,09/21/2020,Allen
Texas,,,,,,,,09/17/2020,P.F. Chang's -Basse Rd,Bexar,Alamo WDA,75.0,03/01/2020,09/18/2020,San Antonio
Texas,,,,,,,,09/04/2020,Z Gallerie Store #68,Harris,Gulf Coast WDA,9.0,07/01/2020,09/14/2020,Houston
Texas,,,,,,,,09/04/2020,Z Gallerie Store #51,Dallas,Dallas County WDA,6.0,07/01/2020,09/14/2020,Dallas
Texas,,,,,,,,09/04/2020,JC Penney - Plano2     (Collin Creek Mall),Collin,North Central Texas WDA,144.0,11/16/2020,09/11/2020,Plano
Texas,,,,,,,,09/04/2020,SeaWorld of Texas LLC dba SeaWorld San Antonio dba Aquatica San Antonio,Bexar,Alamo WDA,242.0,09/04/2020,09/04/2020,San Antonio
Texas,,,,,,,,09/04/2020,Z Gallerie Store #17,Tarrant,Tarrant County WDA,5.0,09/15/2020,09/14/2020,Ft. Worth
Texas,,,,,,,,09/02/2020,HPC Developer - Wild Oak Ranch Resort,Bexar,Alamo WDA,34.0,11/13/2020,09/04/2020,San Antonio
Texas,,,,,,,,09/02/2020,HV Global Mgmt Corp. - Wild Oak Ranch Resort,Bexar,Alamo WDA,66.0,11/13/2020,09/04/2020,San Antonio
Texas,,,,,,,,09/02/2020,HV Global Marketing Corp. - Wild Oak Ranch Resort,Bexar,Alamo WDA,1.0,11/13/2020,09/04/2020,San Antonio
Texas,,,,,,,,09/01/2020,Live Nation-Austin,Travis,Capital Area WDA,43.0,05/01/2020,09/04/2020,Austin
Texas,,,,,,,,09/01/2020,Live Nation-Pharr,Hidalgo,Lower Rio Grande Valley WDA,253.0,05/01/2020,09/04/2020,Pharr
Texas,,,,,,,,09/01/2020,Live Nation-Dallas,Dallas,Dallas County WDA,77.0,04/01/2020,09/04/2020,Dallas
Texas,,,,,,,,09/01/2020,Live Nation-W Loop St,Harris,Gulf Coast WDA,51.0,04/01/2020,09/04/2020,Houston
Texas,,,,,,,,09/01/2020,Live Nation-Caroline St,Harris,Gulf Coast WDA,85.0,08/31/2020,09/04/2020,Houston
Texas,,,,,,,,08/31/2020,Avis Budget Car Rental,Travis,Capital Area WDA,3.0,04/01/2020,09/01/2020,Austin
Texas,,,,,,,,08/30/2020,Scoobeez - San Antonio,Bexar,Alamo WDA,63.0,11/01/2020,09/03/2020,San Antonio
Texas,,,,,,,,08/28/2020,Equinor US,Travis,Capital Area WDA,228.0,11/01/2020,10/02/2020,Austin
Texas,,,,,,,,08/28/2020,Scoobeez Inc-Farmers Branch,Dallas,Dallas County WDA,45.0,11/01/2020,09/03/2020,Farmers Branch
Texas,,,,,,,,08/28/2020,"Scoobeez, Inc.-Ft. Worth",Tarrant,Tarrant County WDA,89.0,11/01/2020,09/03/2020,Ft. Worth
Texas,,,,,,,,08/28/2020,"Scoobeez, Inc.-Garland",Dallas,Dallas County WDA,69.0,11/01/2020,09/03/2020,Garland
Texas,,,,,,,,08/28/2020,"Scoobeez, Inc.-Austin",Travis,Capital Area WDA,71.0,11/01/2020,09/03/2020,Austin
Texas,,,,,,,,08/28/2020,Avis Budget Car Rental-El Paso,El Paso,Borderplexjobs WDA,12.0,04/01/2020,09/01/2020,El Paso
Texas,,,,,,,,08/28/2020,"CEC Entertainment, Inc.",Dallas,Dallas County WDA,95.0,09/30/2020,09/03/2020,Irving
Texas,,,,,,,,08/27/2020,SW Hotels-Westin Galleria,Dallas,Dallas County WDA,89.0,10/30/2020,08/27/2020,Dallas
Texas,,,,,,,,08/27/2020,GEO Secure Services - Eagle Pass,Maverick,Middle Rio Grande WDA,174.0,10/27/2020,09/01/2020,Eagle Pass
Texas,,,,,,,,08/27/2020,JW Marriot Resort and SPA - San Antonio,Bexar,Alamo WDA,461.0,10/30/2020,08/28/2020,San Antonio
Texas,,,,,,,,08/27/2020,Marriott Rivercenter Hotel,Bexar,Alamo WDA,237.0,10/30/2010,08/28/2020,San Antonio
Texas,,,,,,,,08/27/2020,Marriott Riverwalk,Bexar,Alamo WDA,45.0,10/30/2020,08/28/2020,San Antonio
Texas,,,,,,,,08/26/2020,Renaissance Dallas at Plano Legacy West Hotel,Collin,North Central Texas WDA,66.0,10/30/2020,08/26/2020,Plano
Texas,,,,,,,,08/25/2020,Sheraton Gunter San Antonio,Bexar,Alamo WDA,38.0,10/23/2020,08/25/2020,San Antonio
Texas,,,,,,,,08/20/2020,Hilton-Austin,Travis,Capital Area WDA,77.0,08/31/2020,08/25/2020,Austin
Texas,,,,,,,,08/20/2020,"Exela Enterprise Solutions, LLC",Travis,Capital Area WDA,81.0,11/01/2020,08/21/2020,Austin
Texas,,,,,,,,08/18/2020,"Smith Industries, LLC",Midland,Permian Basin WDA,72.0,08/31/2020,08/19/2020,Midland
Texas,,,,,,,,08/13/2020,Rex Staffing LLC-Country Fresh Products,Harris,Gulf Coast WDA,310.0,10/11/2020,08/17/2020,Houston
Texas,,,,,,,,08/13/2020,"IPIC Theaters, LLC",Travis,Capital Area WDA,37.0,08/13/2020,08/14/2020,Austin
Texas,,,,,,,,08/12/2020,Yoga Works - Uptown,Fort Bend,Gulf Coast WDA,24.0,03/17/2020,08/12/2020,Houston
Texas,,,,,,,,08/12/2020,HMS Host - San Antonio,Bexar,Alamo WDA,121.0,10/15/2020,08/12/2020,San Antonio
Texas,,,,,,,,08/11/2020,"Seadrill Americas, Inc.",Harris,Gulf Coast WDA,168.0,10/01/2020,08/11/2020,Houston
Texas,,,,,,,,08/05/2020,JC Penney - McAllen,Hidalgo,Lower Rio Grande Valley WDA,137.0,07/26/2020,08/06/2020,McAllen
Texas,,,,,,,,08/05/2020,The Briar Club,Harris,Gulf Coast WDA,23.0,08/04/2020,08/05/2020,Houston
Texas,,,,,,,,08/04/2020,"Expedia Group, Inc.",Dallas,Dallas County WDA,116.0,10/07/2020,08/04/2020,Dallas
Texas,,,,,,,,07/31/2020,Hudson Group-Airport Mgt Services,Dallas,Dallas County WDA,81.0,07/31/2020,07/31/2020,Dallas
Texas,,,,,,,,07/30/2020,Spirit,Dallas,Dallas County WDA,238.0,10/01/2020,07/30/2020,DFW Airport
Texas,,,,,,,,07/30/2020,Wyndham - San Antonio,Bexar,Alamo WDA,139.0,07/03/2020,07/30/2020,San Antonio
Texas,,,,,,,,07/29/2020,"Wyndham Revere, LLC",Dallas,Dallas County WDA,52.0,09/30/2020,07/30/2020,Dallas
Texas,,,,,,,,07/28/2020,CWT,Bexar,Alamo WDA,102.0,04/01/2020,07/29/2020,San Antonio
Texas,,,,,,,,07/27/2020,Wyndhgam Vacation Ownership,Travis,Capital Area WDA,81.0,04/03/2020,07/30/2020,Austin
Texas,,,,,,,,07/27/2020,Brennan's of Houston,Harris,Gulf Coast WDA,90.0,07/27/2020,07/27/2020,Houston
Texas,,,,,,,,07/23/2020,Hector Garza Center,Bexar,Alamo WDA,140.0,09/25/2020,07/23/2020,San Antonio
Texas,,,,,,,,07/23/2020,Hilton - Plano,Collin,North Central Texas WDA,105.0,07/20/2020,07/23/2020,Plano
Texas,,,,,,,,07/23/2020,Visionworks #86,Bexar,Alamo WDA,9.0,04/04/2020,07/07/2020,San Antonio
Texas,,,,,,,,07/23/2020,Visionworks #32,Midland,Permian Basin WDA,3.0,04/04/2020,07/16/2020,Midland
Texas,,,,,,,,07/21/2020,Printpack,Orange,South East Texas WDA,58.0,09/18/2020,07/21/2020,Orange
Texas,,,,,,,,07/20/2020,Sodexo - San Antonio,Bexar,Alamo WDA,319.0,07/30/2020,07/22/2020,San Antonio
Texas,,,,,,,,07/19/2020,BJ Services - San Antonio,Bexar,Alamo WDA,195.0,08/02/2020,07/20/2020,San Antonio
Texas,,,,,,,,07/17/2020,JC Penney - Lewisville,Denton,North Central Texas WDA,87.0,09/23/2020,07/17/2020,Lewisville
Texas,,,,,,,,07/17/2020,Jc Penney-Dallas,Dallas,Dallas County WDA,89.0,09/23/2020,07/17/2020,Dallas
Texas,,,,,,,,07/17/2020,Hilton Anatole,Dallas,Dallas County WDA,620.0,07/17/2020,07/20/2020,Dallas
Texas,,,,,,,,07/16/2020,Spirit AeroSystems Inc.,Bexar,Alamo WDA,72.0,08/17/2020,07/17/2020,San Antonio
Texas,,,,,,,,07/16/2020,ASARCO- Amarillo Refinery,Potter,Panhandle WDA,213.0,09/15/2020,07/16/2020,Amarillo
Texas,,,,,,,,07/16/2020,Visionworks #262,Williamson,Rural Capital WDA,8.0,04/04/2020,07/16/2020,Round Rock
Texas,,,,,,,,07/16/2020,"Exterran Energy Solutions, LP - Houston",Harris,Gulf Coast WDA,174.0,09/17/2020,07/16/2020,Houston
Texas,,,,,,,,07/16/2020,JC Penney - Plano,Collin,North Central Texas WDA,717.0,09/13/2020,07/16/2020,Plano
Texas,,,,,,,,07/13/2020,Electro Rent,Denton,North Central Texas WDA,2.0,07/01/2020,07/20/2020,Roanoke
Texas,,,,,,,,07/10/2020,Basic Energy Services-Denver City,Yoakum,Panhandle WDA,102.0,03/10/2020,07/16/2020,Denver City
Texas,,,,,,,,07/10/2020,"Basic Energy Services - Big Spring, TX",Howard,Permian Basin WDA,114.0,03/27/2020,07/10/2020,Big Spring
Texas,,,,,,,,07/10/2020,Transform SR LLC #45446,Dallas,Dallas County WDA,57.0,09/11/2020,07/20/2020,Dallas
Texas,,,,,,,,07/09/2020,C. Baldwin Hotel - Curio Collection by Hilton,Fort Bend,Gulf Coast WDA,144.0,03/20/2020,07/09/2020,Houston
Texas,,,,,,,,07/09/2020,Visionworks #120,Fort Bend,Gulf Coast WDA,2.0,04/04/2020,07/09/2020,Katy
Texas,,,,,,,,07/09/2020,Pilot Thomas Logistics - Midland,Midland,Permian Basin WDA,56.0,03/20/2020,07/09/2020,Midland
Texas,,,,,,,,07/09/2020,C. Baldwin Hotel - Curio Collection by Hilton,Fort Bend,Gulf Coast WDA,144.0,03/20/2020,07/09/2020,Houston
Texas,,,,,,,,07/09/2020,Visionworks #120,Fort Bend,Gulf Coast WDA,2.0,04/04/2020,07/09/2020,Katy
Texas,,,,,,,,07/09/2020,Pilot Thomas Logistics - Midland,Midland,Permian Basin WDA,56.0,03/20/2020,07/09/2020,Midland
Texas,,,,,,,,07/08/2020,Dallas Fort Worth International,Dallas,Dallas County WDA,71.0,10/01/2020,07/09/2020,Dallas
Texas,,,,,,,,07/08/2020,"Borusan Mannesmann Pipe U.S., Inc.",Harris,Gulf Coast WDA,114.0,07/01/2020,07/08/2020,Baytown
Texas,,,,,,,,07/07/2020,Transocean Deepwater Inc.- Discover Inspiration,Fort Bend,Gulf Coast WDA,110.0,09/15/2020,07/07/2020,Houston
Texas,,,,,,,,07/03/2020,"GSC Wholesale, LLC dba Grocers Supply",Harris,Gulf Coast WDA,90.0,09/04/2020,07/07/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Westheimer Rd,Harris,Gulf Coast WDA,6.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Broadway,Harris,Gulf Coast WDA,4.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Long Point RD,Harris,Gulf Coast WDA,3.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Tidwell Rd,Harris,Gulf Coast WDA,3.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Edgebrook Dr,Harris,Gulf Coast WDA,2.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-E. Fwy,Harris,Gulf Coast WDA,2.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-W Camp Widsom,Dallas,Dallas County WDA,4.0,07/31/2020,07/02/2020,Dallas
Texas,,,,,,,,07/02/2020,Brident-Crosstimbers,Harris,Gulf Coast WDA,2.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Greens Rd,Harris,Gulf Coast WDA,1.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Airline Dr.,Harris,Gulf Coast WDA,3.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-Gulf Fwy,Harris,Gulf Coast WDA,5.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-SW Military,Bexar,Alamo WDA,5.0,07/31/2020,07/02/2020,San Antonio
Texas,,,,,,,,07/02/2020,Brident-W. Bellfort Ave,Harris,Gulf Coast WDA,5.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/02/2020,Brident-8706 Fredericksburg,Bexar,Alamo WDA,1.0,07/31/2020,07/02/2020,San Antonio
Texas,,,,,,,,07/02/2020,Brident-W Commerce,Bexar,Alamo WDA,3.0,07/31/2020,07/02/2020,San Antonio
Texas,,,,,,,,07/02/2020,Brident-3655 Fredericksburg,Bexar,Alamo WDA,1.0,07/31/2020,07/02/2020,San Antonio
Texas,,,,,,,,07/02/2020,Brident-2000 SE. Loop,Bexar,Alamo WDA,1.0,07/31/2020,07/02/2020,San Antonio
Texas,,,,,,,,07/02/2020,Brident-Bellaire bBlvd,Harris,Gulf Coast WDA,5.0,07/31/2020,07/02/2020,Houston
Texas,,,,,,,,07/01/2020,Electro Rent,Denton,North Central Texas WDA,3.0,07/01/2020,07/01/2020,Roanoke
Texas,,,,,,,,06/30/2020,The Lycra Co.,Harris,Gulf Coast WDA,79.0,08/31/2020,06/30/2020,La Porte
Texas,,,,,,,,06/30/2020,PCC Wyman Gordon,Harris,Gulf Coast WDA,10.0,07/02/2020,06/30/2020,Houston
Texas,,,,,,,,06/29/2020,Hard Rock Café-San Antonio,Bexar,Alamo WDA,138.0,04/13/2020,06/29/2020,San Antonio
Texas,,,,,,,,06/26/2020,Spire Hospitality-Embassy Suites,Webb,South Texas WDA,58.0,07/01/2020,06/29/2020,Laredo
Texas,,,,,,,,06/25/2020,PV Fluid Products Inc.,Harris,Gulf Coast WDA,113.0,06/08/2020,06/29/2020,Houston
Texas,,,,,,,,06/25/2020,Kimpton Hotel,Travis,Capital Area WDA,180.0,06/30/2020,06/30/2020,Austin
Texas,,,,,,,,06/22/2020,Van Vleck Paint Shop,Matagorda,Gulf Coast WDA,10.0,08/21/2020,06/23/2020,Bay City
Texas,,,,,,,,06/22/2020,Clute Fabrication Shop,Brazoria,Gulf Coast WDA,46.0,08/21/2020,06/23/2020,Clute
Texas,,,,,,,,06/22/2020,Bradshaw State Jail,Rusk,East Texas WDA,229.0,07/03/2020,06/22/2020,Henderson
Texas,,,,,,,,06/17/2020,Pounds Photo Lab,Dallas,Dallas County WDA,61.0,07/01/2020,06/18/2020,Dallas
Texas,,,,,,,,06/15/2020,Adeputs Health dba FCER Management LLC,Dallas,Dallas County WDA,96.0,08/15/2020,06/18/2020,Irving
Texas,,,,,,,,06/15/2020,Hyatt Regency DFW,Tarrant,Tarrant County WDA,210.0,03/22/2020,06/15/2020,DFW Airport
Texas,,,,,,,,06/12/2020,Hyatt Corp dba Miraval Austin Wellness Resort & Spa,Travis,Capital Area WDA,137.0,03/22/2020,06/12/2020,Austin
Texas,,,,,,,,06/12/2020,Hyatt Regency - Austin,Travis,Capital Area WDA,224.0,03/15/2020,06/12/2020,Austin
Texas,,,,,,,,06/11/2020,Grand Hyatt San Antonio,Bexar,Alamo WDA,271.0,03/22/2020,06/12/2020,San Antonio
Texas,,,,,,,,06/11/2020,Owens-Corning - Amarillo,Randall,Panhandle WDA,205.0,08/05/2020,06/11/2020,Amarillo
Texas,,,,,,,,06/11/2020,Hotel Contessa,Bexar,Alamo WDA,84.0,06/13/2020,06/11/2020,San Antonio
Texas,,,,,,,,06/08/2020,Hyatt Regency - Houston,Fort Bend,Gulf Coast WDA,260.0,03/22/2020,06/09/2020,Houston
Texas,,,,,,,,06/08/2020,Ritz Carlton - Dallas,Dallas,Dallas County WDA,365.0,03/14/2020,06/08/2020,Dallas
Texas,,,,,,,,06/05/2020,"Seadrill Americas, Inc.",Harris,Gulf Coast WDA,135.0,06/16/2020,06/08/2020,Houston
Texas,,,,,,,,06/04/2020,Gaylord - Grapevine,Tarrant,Tarrant County WDA,1426.0,03/16/2020,06/05/2020,Grapevine
Texas,,,,,,,,06/01/2020,Sound Inpatient Physicians Inc.,Tarrant,Tarrant County WDA,33.0,06/01/2020,06/03/2020,Westlake
Texas,,,,,,,,06/01/2020,Echo Locum Tenens Inc.,Tarrant,Tarrant County WDA,13.0,06/01/2020,06/03/2020,Westlake
Texas,,,,,,,,06/01/2020,"GE Engine Services, L.P.",Hidalgo,Lower Rio Grande Valley WDA,257.0,06/12/2020,06/01/2020,McAllen
Texas,,,,,,,,06/01/2020,Turner Industries-Corpus Christi,Nueces,Coastal Bend WDA,40.0,06/25/2020,06/03/2020,Corpus Ch
Texas,,,,,,,,06/01/2020,St. Regis Houston,Fort Bend,Gulf Coast WDA,180.0,03/21/2020,06/03/2020,Houston
Texas,,,,,,,,05/31/2020,Jim's Formal Wear,Guadalupe,Alamo WDA,44.0,03/20/2020,04/15/2020,Seguin
Texas,,,,,,,,05/29/2020,Renaissance Hotel,Travis,Capital Area WDA,243.0,03/21/2020,05/29/2020,Austin
Texas,,,,,,,,05/29/2020,Collins Aerospace,Harris,Gulf Coast WDA,144.0,07/31/2020,05/28/2020,Houston
Texas,,,,,,,,05/29/2020,Allied Aviation-Southlake,Tarrant,Tarrant County WDA,50.0,04/20/2020,05/29/2020,Southlake
Texas,,,,,,,,05/29/2020,85C Bakery-Katy,Harris,Gulf Coast WDA,1.0,06/12/2020,05/29/2020,Katy
Texas,,,,,,,,05/29/2020,Live by Loews,Tarrant,Tarrant County WDA,153.0,05/27/2020,05/29/2020,Arlington
Texas,,,,,,,,05/29/2020,Holiday Inn Club Vacations-Pantego,Tarrant,Tarrant County WDA,307.0,05/21/2020,05/29/2020,Pantego
Texas,,,,,,,,05/29/2020,85 C Bakery Café,Harris,Gulf Coast WDA,9.0,06/12/2020,05/29/2020,Friendswood
Texas,,,,,,,,05/28/2020,Benchmark Electronics,Brazoria,Gulf Coast WDA,190.0,01/01/2021,05/29/2020,Angleton
Texas,,,,,,,,05/27/2020,ECFMG-Clinical Skills Exam,Harris,Gulf Coast WDA,103.0,06/12/2020,05/29/2020,Houston
Texas,,,,,,,,05/26/2020,First Texas Hospital Cy-Fair,Harris,Gulf Coast WDA,62.0,07/26/2020,05/29/2020,Houston
Texas,,,,,,,,05/22/2020,Sheraton Austin,Travis,Capital Area WDA,99.0,05/21/2020,05/27/2020,Austin
Texas,,,,,,,,05/22/2020,ProPetro-Coil Tubing Operations,Midland,Permian Basin WDA,32.0,05/27/2020,05/29/2020,Midland
Texas,,,,,,,,05/22/2020,"Laz Parking Texas, LLC",Dallas,Dallas County WDA,310.0,03/08/2020,05/29/2020,Dallas
Texas,,,,,,,,05/22/2020,The Moran at City Center,Harris,Gulf Coast WDA,47.0,05/22/2020,05/29/2020,Houston
Texas,,,,,,,,05/21/2020,"Texas Steel Conversion, Inc.",Harris,Gulf Coast WDA,491.0,06/15/2020,05/29/2020,Houston
Texas,,,,,,,,05/21/2020,Marriott City Place-Spicewood Village,Harris,Gulf Coast WDA,33.0,03/27/2020,05/29/2020,Spring
Texas,,,,,,,,05/18/2020,XPO Logistics-Jacomson Warehouse,Dallas,Dallas County WDA,243.0,07/17/2020,05/20/2020,Dallas
Texas,,,,,,,,05/14/2020,Cactus Wellhead,Ector,Permian Basin WDA,14.0,05/14/2020,05/14/2020,Odessa
Texas,,,,,,,,05/14/2020,Allied Aviation-Houston,Harris,Gulf Coast WDA,77.0,04/20/2020,05/14/2020,Houston
Texas,,,,,,,,05/14/2020,St Edwards University,Travis,Capital Area WDA,95.0,05/31/2020,05/18/2020,Austin
Texas,,,,,,,,05/12/2020,Hydraulic Fracturing Facility,Midland,Permian Basin WDA,392.0,05/12/2020,05/12/2020,Midland
Texas,,,,,,,,05/12/2020,James Avery -Fredericksburg,Gillespie,Alamo WDA,82.0,07/12/2020,05/12/2020,Fredericksburg
Texas,,,,,,,,05/11/2020,"UTLX Manufacturing, Inc.",Harris,Gulf Coast WDA,278.0,07/10/2020,05/12/2020,Houston
Texas,,,,,,,,05/07/2020,Saulsbury Industries-Odessa,Ector,Permian Basin WDA,3.0,05/22/2020,05/13/2020,Odessa
Texas,,,,,,,,05/07/2020,"Saulsbury Industries, Inc.",Ector,Permian Basin WDA,12.0,05/11/2012,05/13/2020,Odessa
Texas,,,,,,,,05/07/2020,Saulsbury Industries-Henderson,Rusk,East Texas WDA,58.0,05/21/2020,05/13/2020,Henderson
Texas,,,,,,,,05/05/2020,Southwestern & Pacific #6972,Harris,Gulf Coast WDA,1.0,04/21/2020,05/05/2020,Spring
Texas,,,,,,,,05/04/2020,Haliburton Energy Services-N. Sam Houston,Harris,Gulf Coast WDA,984.0,05/04/2020,05/05/2020,Houston
Texas,,,,,,,,05/04/2020,Outback #4424,Jefferson,South East Texas WDA,65.0,03/15/2020,05/04/2020,Beaumont
Texas,,,,,,,,05/04/2020,Covia-Crane,Crane,Permian Basin WDA,23.0,05/04/2020,05/04/2020,Crane
Texas,,,,,,,,05/04/2020,Covia Corp-Kermit,Winkler,Permian Basin WDA,83.0,05/04/2020,05/04/2020,Kermit
