state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NAICS  Code,Local Area,Total  Employees,Effective  Date,Unnamed: 0,Worker Adjustment and Retraining Notification (WARN) List,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,COUNTY_NAME,WDA_NAME,WFDD_RECEIVED_DATE,zip,lwib_area,address,contact_person,collective_bargaining_unit,type_detail
Oregon,,,,,,,,,,,,9029,Distribution Center - Portland,Portland,2025-02-15 00:00:00,80,Permanent closure,2024-11-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,9029,#3612 - Hillsboro,Hillsboro,2025-02-02 00:00:00,6,Permanent closure,2024-11-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,9025,Hillsboro Client Site,Hillsboro,2024-12-31 00:00:00,205,Large Layoff - 10 or more workers,2024-11-05 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,9016,"Misfits Markets, Inc. ",Clackamas,2024-12-31 00:00:00,64,Permanent closure,2024-10-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8987,DENNIS Uniform,Portland ,2024-10-19 00:00:00,111,Large Layoff - 10 or more workers,2024-10-19 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8985,Portland - Production and Maintenance P,Portland,2025-01-07 00:00:00,49,Permanent closure,2024-10-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,9017,"True Value Company, L.L.C.",Springfield,2024-12-14 00:00:00,98,Permanent closure,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8978,"Century Blvd., Hillsboro",Hillsboro,2024-11-15 00:00:00,514,Large Layoff - 10 or more workers,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8978,Aloha Facility,Aloha,2024-11-15 00:00:00,28,Large Layoff - 10 or more workers,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8978,"25th Ave., Hillsboro",Hillsboro,2024-11-15 00:00:00,634,Large Layoff - 10 or more workers,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8978,"Elam Young Pkwy., Hillsboro",Hillsboro,2024-11-15 00:00:00,124,Large Layoff - 10 or more workers,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8977,Cornerstone Building Brands,Tualatin,2024-12-20 00:00:00,76,Permanent closure,2024-10-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8956,Hillsboro Worksite,Hillsboro,2024-11-25 00:00:00,150,Permanent closure,2024-09-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8937,Oregon - Remote Employees,,2024-09-09 00:00:00,5,Reduction,2024-09-06 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8937,"Lost Boys Interactive, LLC ","Madison, WI",2024-09-09 00:00:00,134,Large Layoff - 10 or more workers,2024-09-06 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8911,Willamette Falls Paper Company,West Linn,2024-08-09 00:00:00,158,Large Layoff - 10 or more workers,2024-08-06 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8892,Walker Rd - Hillsboro,"Hillsboro, ",2024-12-28 00:00:00,37,Large Layoff - 10 or more workers,2024-07-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8892,Walker Rd - Hillsboro,"Hillsboro, ",2024-11-16 00:00:00,16,Large Layoff - 10 or more workers,2024-07-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8892,Walker Rd - Hillsboro,"Hillsboro, ",2024-10-19 00:00:00,1,Reduction,2024-07-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8892,Walker Rd - Hillsboro,"Hillsboro, ",2024-10-04 00:00:00,2,Reduction,2024-07-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8892,Walker Rd - Hillsboro,"Hillsboro, ",2024-09-20 00:00:00,95,Permanent closure,2024-07-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8880,Hazelnut Growers of Oregon,Aurora,2024-12-27 00:00:00,4,Permanent closure,2024-07-02 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8880,Hazelnut Growers of Oregon,Aurora,2024-08-01 00:00:00,65,Large Layoff - 10 or more workers,2024-07-02 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8876,OHSU,Portland,2024-08-30 00:00:00,297,Large Layoff - 10 or more workers,2024-07-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8859,OHSU,Portland,2024-08-09 00:00:00,142,Large Layoff - 10 or more workers,2024-06-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8850,Oregon - Remote Employees,Portland,2024-07-31 00:00:00,37,Large Layoff - 10 or more workers,2024-05-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8847,"Campbell Soup Supply Company, LLC",Tualatin,2026-07-26 00:00:00,200,Large Layoff - 10 or more workers,2024-05-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8847,"Campbell Soup Supply Company, LLC",Tualatin,2025-01-31 00:00:00,10,Large Layoff - 10 or more workers,2024-05-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8847,"Campbell Soup Supply Company, LLC",Tualatin,2024-08-02 00:00:00,120,Large Layoff - 10 or more workers,2024-05-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8832,Lignetics,Cascade Locks,2024-07-10 00:00:00,5,Reduction,2024-05-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8832,Lignetics,Cascade Locks,2024-04-19 00:00:00,1,Reduction,2024-05-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8832,Lignetics,Cascade Locks,2024-03-15 00:00:00,2,Reduction,2024-05-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8817,Multnomah University,Portland,2024-06-30 00:00:00,88,Large Layoff - 10 or more workers,2024-05-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8800,Portland Manufacturing Site,Portland,2024-06-28 00:00:00,75,Large Layoff - 10 or more workers,2024-04-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8794,"NIKE, Inc.",Beaverton,2024-06-28 00:00:00,740,Reduction,2024-04-19 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8782,"Block, Inc.","Oakland, CA",2024-06-03 00:00:00,20,Large Layoff - 10 or more workers,2024-04-02 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8781,"Volta Charging Industries, LLC","San Francisco, CA",2024-05-31 00:00:00,171,Permanent closure,2024-03-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8776,"Osso VR, Inc.","San Francisco, CA",2024-05-27 00:00:00,67,Large Layoff - 10 or more workers,2024-03-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8769,"Bornstein Seafoods, Inc - Newport Facil",Newport,2024-05-21 00:00:00,50,Permanent closure,2024-03-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8773,"Bionano Genomics, Inc.","San Diego, CA",2024-05-24 00:00:00,76,Reduction,2024-03-21 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8760,Adventist Health of Tillamook,Tillamook,2024-05-05 00:00:00,22,Reduction,2024-03-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8759,Wieden + Kennedy,Portland,2024-03-01 00:00:00,87,Reduction,2024-02-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8742,Philomath Division - Industrial Way Mil,Philomath,2024-02-15 00:00:00,58,Large Layoff - 10 or more workers,2024-02-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8742,Interfor U.S. Inc,Philomath,2024-02-15 00:00:00,42,Large Layoff - 10 or more workers,2024-02-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8747,Portland Day Sort,Portland,2024-04-19 00:00:00,350,Large Layoff - 10 or more workers,2024-02-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8725,Remote Workers - Oregon,,2024-03-30 00:00:00,46,Large Layoff - 10 or more workers,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8723,RNDC - Bend Location,Bend,2024-03-31 00:00:00,4,Permanent closure,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8723,RNDC - Medford Location #1,Medford,2024-03-31 00:00:00,1,Permanent closure,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8723,RNDC - Eugene Location,Eugene,2024-03-31 00:00:00,3,Permanent closure,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8723,RNDC - Portland Location,Portland,2024-03-31 00:00:00,67,Permanent closure,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8723,RNDC - Medford Location #2,Medford,2024-03-31 00:00:00,3,Permanent closure,2024-01-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8708,Oregon - Remote Employees,,2024-03-15 00:00:00,4,Reduction,2024-01-11 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8708,"Lost Boys Interactive, LLC","Madison, WI",2024-03-15 00:00:00,121,Large Layoff - 10 or more workers,2024-01-11 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8671,Portland - Site,Portland,2024-01-31 00:00:00,62,Permanent closure,2023-12-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8652,Yelloh - Salem,Salem,2023-12-15 00:00:00,7,Permanent closure,2023-10-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8652,Yelloh - Tualitin,Tualitin,2023-12-15 00:00:00,11,Permanent closure,2023-10-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8652,Yelloh -  Central Point,Central Point,2023-12-15 00:00:00,6,Permanent closure,2023-10-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8652,Yelloh - Eugene,Eugen,2023-12-15 00:00:00,8,Permanent closure,2023-10-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8648,Peace Health,Eugene,2023-12-20 00:00:00,463,Permanent closure,2023-10-19 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8647,Wilsonville Distribution Center,Wilsonville,2024-01-03 00:00:00,136,Permanent closure,2023-10-18 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8637,Grace ,Albany,2024-06-30 00:00:00,23,Permanent closure,2023-10-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8637,Grace ,Albany,2024-03-31 00:00:00,11,Permanent closure,2023-10-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8637,Grace ,Albany,2023-12-31 00:00:00,61,Permanent closure,2023-10-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8634,T3281 Store,Portland,2023-12-30 00:00:00,40,Permanent closure,2023-09-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8633,T3358 Store,Portland,2023-12-30 00:00:00,56,Permanent closure,2023-09-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8632,T3381 Store,Portland,2023-12-30 00:00:00,62,Permanent closure,2023-09-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8622,"Divvy Homes, Inc","San Francisco, CA",2023-11-07 00:00:00,94,Reduction,2023-09-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8627,"American Nursery Services, Inc. ",Newberg,2023-12-31 00:00:00,25,Permanent closure,2023-09-05 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2024-04-05 00:00:00,2,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2024-01-26 00:00:00,2,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Bennett St. - Hillsboro,Hillsboro,2024-01-12 00:00:00,3,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2024-01-12 00:00:00,62,Large Layoff - 10 or more workers,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Bennett St. - Hillsboro,Hillsboro,2023-12-29 00:00:00,2,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2023-12-29 00:00:00,3,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2023-12-01 00:00:00,1,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2023-11-17 00:00:00,1,Reduction,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Bennett St. - Hillsboro,Hillsboro,2023-10-20 00:00:00,71,Large Layoff - 10 or more workers,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8617,Walker Rd - Hillsboro,Hillsboro,2023-10-20 00:00:00,158,Large Layoff - 10 or more workers,2023-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8612,BOISE CASCADE ELGIN PLYWOOD MILL       ,ELGIN                         ,2023-10-14 00:00:00,1,Other,2023-08-16 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8609,Centerra ,"Herndon, VA",2023-09-30 00:00:00,52,Permanent closure,2023-08-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8606,Cascades Tissue Group - St Helens Paper,St. Helens,2023-10-14 00:00:00,72,Permanent closure,2023-08-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8596,DC-25 Portland Distribution Center,Portland,2023-11-03 00:00:00,23,Large Layoff - 10 or more workers,2023-07-31 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8596,DC-25 Portland Distribution Center,Portland,2023-10-06 00:00:00,78,Large Layoff - 10 or more workers,2023-07-31 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8598,Roseburg-509,Roseburg,2023-07-30 00:00:00,72,Permanent closure,2023-07-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8598,Eugene-506,Eugene,2023-06-30 00:00:00,15,Permanent closure,2023-07-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8603,Medford Plant,Medford,2023-12-23 00:00:00,18,Permanent closure,2023-07-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8603,Medford Plant,Medford,2023-09-23 00:00:00,56,Permanent closure,2023-07-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8583,"PBS West, LLC",Corvallis,2023-09-06 00:00:00,50,Large Layoff - 10 or more workers,2023-07-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8578,"Jacksonville, Remote Employee Location",Jacksonville,2023-06-14 00:00:00,1,Large Layoff - 10 or more workers,2023-06-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8577,Owens-Brockway Glass Container Inc.,Portland,2023-07-21 00:00:00,81,Reduction,2023-06-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8574,Marquis Spas,Independence,2023-09-01 00:00:00,115,Permanent closure,2023-06-08 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8572,Aimbridge Employee Service Corp AKA Val,Eugene,2023-06-29 00:00:00,62,Large Layoff - 10 or more workers,2023-06-06 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8563,Aspiration Partners,"Marina Del Rey, CA",2023-06-30 00:00:00,3,Large Layoff - 10 or more workers,2023-05-24 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8556,Cascades Tissue Group - St Helens Paper,St. Helens,2023-07-08 00:00:00,45,Large Layoff - 10 or more workers,2023-05-09 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8551,"Makita U.S.A., Inc.",Portland,2023-06-28 00:00:00,6,Permanent closure,2023-04-28 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8545,Cascades Tissue Group - Scappoose Conve,Scappoose,2023-07-28 00:00:00,88,Permanent closure,2023-04-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8543,"David's Bridal, Store # 216, Eugene",Eugene,2023-07-17 00:00:00,1,Permanent closure,2023-04-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8543,"David's Bridal, Store # 160, Beaverton",Beaverton,2023-07-17 00:00:00,1,Permanent closure,2023-04-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8543,"David's Bridal, Store # 200, Clackamas",Happy Valley,2023-07-17 00:00:00,1,Permanent closure,2023-04-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8543,"David's Bridal, Store # 292 Salem",Keizer,2023-07-17 00:00:00,1,Permanent closure,2023-04-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8543,"David's Bridal, Store # 263 Medford",Medford,2023-07-17 00:00:00,1,Permanent closure,2023-04-14 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8534,"Aspiration Partners, Inc","Marina Del Rey, CA",2023-05-26 00:00:00,12,Large Layoff - 10 or more workers,2023-03-24 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8533,Client Facility,Beaverton,2023-05-31 00:00:00,150,Permanent closure,2023-03-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8521,Blount Fine Foods,Portland,2023-05-12 00:00:00,198,Permanent closure,2023-03-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8512,Walmart Store #2552,Portland ,2023-06-02 00:00:00,379,Permanent closure,2023-02-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8510,Walmart Store #5899 ,Portland,2023-06-02 00:00:00,201,Permanent closure,2023-02-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8482,Railcar Manufacturing Operations,Portland,2023-03-21 00:00:00,101,Large Layoff - 10 or more workers,2023-01-20 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8475,Specialized Bicycle Components,"Morgan Hill, CA",2023-01-13 00:00:00,7,Reduction,2023-01-11 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8437,"Laird Superfood, Inc",Sisters,2022-12-12 00:00:00,46,Large Layoff - 10 or more workers,2022-10-12 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8435,"Beauty Systems Group, LLC, DBA CosmoPro",Clackamas,2022-12-16 00:00:00,60,Large Layoff - 10 or more workers,2022-10-11 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8438,BayFirst Financial,"St. Petersburg, FL",2022-11-25 00:00:00,58,Large Layoff - 10 or more workers,2022-09-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8426,"Tegra, DBA Latitudes LLC",Portland,2022-11-04 00:00:00,48,Permanent closure,2022-09-08 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8424,DENNIS Uniform,Portland ,2022-11-01 00:00:00,71,Large Layoff - 10 or more workers,2022-08-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8417,"Columbia Steel Casting Co., Inc.",Portland ,2022-10-22 00:00:00,225,Permanent closure,2022-08-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8394,RR Donnelley,Medford,2022-09-11 00:00:00,97,Permanent closure,2022-07-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8388,Center for Autism and Related Disorders,"Plano, TX",2022-08-29 00:00:00,156,Permanent closure,2022-06-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8377,"Dr. Martens Airway USA, LLC - Anchor Pa",Portland,2022-10-31 00:00:00,31,Permanent closure,2022-05-18 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8377,"Dr. Martens Airway USA, LLC - Anchor Pa",Portland,2022-09-01 00:00:00,40,Permanent closure,2022-05-18 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8356,"ARS-Fresno, LLC.","Carlsbad, CA",2022-05-31 00:00:00,163,Large Layoff - 10 or more workers,2022-03-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8341,Peloton,Portland,2022-02-08 00:00:00,54,Permanent closure,2022-02-08 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8335,Boyd Corporation,Portland,2022-04-01 00:00:00,40,Permanent closure,2022-01-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8330,GP Downs LLC dba The Flying Lark,Grants Pass,2022-02-28 00:00:00,226,Permanent closure,2022-01-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8330,GP Downs LLC dba The Flying Lark,Grants Pass,2022-02-28 00:00:00,43,Permanent closure,2022-01-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8319,Hematology Oncology Associates PC,Medford,2021-12-31 00:00:00,95,Permanent closure,2021-10-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8294,Eclipse Senior Living Support Center,Lake Oswego,2021-12-01 00:00:00,171,Permanent closure,2021-10-01 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8274,4 Leaf LLC,Portland,2021-09-30 00:00:00,63,Permanent closure,2021-09-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2022-08-26 00:00:00,10,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2022-07-01 00:00:00,16,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2022-04-29 00:00:00,5,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2022-04-01 00:00:00,6,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2022-01-14 00:00:00,12,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8281,Sulzer,Portland,2021-11-12 00:00:00,14,Permanent closure,2021-09-10 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8260,Lifeways - Umatilla County,Pendleton,2021-10-13 00:00:00,100,Permanent closure,2021-08-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8254,First Transit - Multnomah,Portland,2021-09-30 00:00:00,127,Permanent closure,2021-07-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8254,First Transit - Beaverton,Beaverton,2021-09-30 00:00:00,99,Permanent closure,2021-07-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8254,First Transit - Portland,Portland,2021-09-30 00:00:00,170,Permanent closure,2021-07-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8251,Aramark,"Nashville, TN",2021-08-31 00:00:00,402,Permanent closure,2021-07-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8240,Mentor Oregon,Portland,2021-09-30 00:00:00,177,Permanent closure,2021-07-06 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8106,Thriftbooks - Portland Processing Cente,Portland,2021-06-01 00:00:00,70,Permanent closure,2021-04-22 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8099,DSU-Peterbuilt & GMC Inc,Portland,2021-05-31 00:00:00,260,Other,2021-04-05 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8068,PERFORMANT,Grants Pass,2021-04-25 00:00:00,60,Reduction,2021-02-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,8068,PERFORMANT,Grants Pass,2021-03-01 00:00:00,31,Reduction,2021-02-26 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7843,Simple,Portland,2021-06-11 00:00:00,47,Permanent closure,2021-01-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7843,Simple,Portland,2021-05-14 00:00:00,95,Permanent closure,2021-01-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7843,Simple,Portland,2021-05-07 00:00:00,1,Permanent closure,2021-01-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7843,Simple,Portland,2021-04-02 00:00:00,37,Permanent closure,2021-01-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7842,azlo,Portland,2021-04-02 00:00:00,122,Permanent closure,2021-01-29 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7811,SunPower,Hillsboro,2021-09-30 00:00:00,9,Permanent closure,2021-01-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7811,SunPower,Hillsboro,2021-03-09 00:00:00,172,Permanent closure,2021-01-07 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7796,NPL - Central Point - Grants Pass,Grants Pass,2021-02-15 00:00:00,67,Permanent closure,2020-12-15 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7583,Southwest Airlines,Portland,2021-03-15 00:00:00,85,Large Layoff - 10 or more workers,2020-12-03 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7578,Villasport,Beaverton,2021-01-18 00:00:00,66,Reduction,2020-11-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7510,Providence,Portland,2021-01-15 00:00:00,177,Other,2020-11-16 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7510,Providence,Portland,2021-01-15 00:00:00,5,Reduction,2020-11-16 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7436,Macy's Inc,Portland,2021-01-18 00:00:00,83,Permanent closure,2020-11-16 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7309,Boise Cascade - Elgin Plywood Facility,Elgin,2021-01-01 00:00:00,229,Permanent closure,2020-11-16 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7508,Elmer's Restaurants,Portland,2020-11-13 00:00:00,280,Temporary Layoff,2020-11-13 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7401,SYUFY Enterprises - VillaSport,Beaverton,2020-12-21 00:00:00,59,Reduction,2020-10-23 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7332,DoubleTree - Hilton Portland,Portland,2020-09-30 00:00:00,59,Reduction,2020-09-30 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7241,SP+,Portland,2020-03-24 00:00:00,89,Reduction,2020-09-25 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7217,PF Chang's - Eugene,Eugene,2020-09-18 00:00:00,75,Other,2020-09-18 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7217,PF Chang's,Hillsboro,2020-09-18 00:00:00,75,Other,2020-09-18 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7218,Sodexo - Salem-Keizer SD,Salem,2020-03-13 00:00:00,358,Temporary Layoff,2020-09-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7218,Sodexo - Gresham-Barlow SD  ,Gresham,2020-03-13 00:00:00,85,Temporary Layoff,2020-09-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7218,Sodexo - Medford SD,Medford,2020-03-13 00:00:00,111,Temporary Layoff,2020-09-17 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7209,Dave & Buster's,Happy Valley,2020-11-08 00:00:00,84,Reduction,2020-09-08 00:00:00,,,,,,,,,
Oregon,,,,,,,,,,,,7215,LAGS Medical Center - Portland,Portland,2020-11-02 00:00:00,7,Small Layoff  1 – 10 workers,2020-09-03 00:00:00,,,,,,,,,
